v, w, ts, 
0.2828333867062666, -1.884929213591117, 0, 
0.2828333867062666, -1.884929213591117, 0.1, 
0.2932670197208252, -1.9023278323881407, 0.2, 
0.30173721175253626, -1.9164352212795102, 0.30000000000000004, 
0.29985929239077985, -1.9132563656688593, 0.4, 
0.30047296647584076, -1.911610280867966, 0.5, 
0.3033230788667561, -1.87954875027438, 0.6, 
0.3264836871762625, -1.8284478419655075, 0.7, 
0.36870208599005605, -1.7770261007232588, 0.7999999999999999, 
0.3811155157280806, -1.6883266568501938, 0.8999999999999999, 
0.32982467475848126, -1.7153122033773585, 0.9999999999999999, 
0.33630368720661846, -1.5800321032900464, 1.0999999999999999, 
0.3942109800651805, -1.3168455438783317, 1.2, 
0.39725658099425826, -1.132665565931014, 1.3, 
0.38375250323766885, -0.9821772394302349, 1.4000000000000001, 
0.374337101718763, -0.8735697305286431, 1.5000000000000002, 
0.38065129947445947, -0.8243830691675254, 1.6000000000000003, 
0.3690413800195877, -0.7459182030631382, 1.7000000000000004, 
0.351255500777561, -0.6292416365505004, 1.8000000000000005, 
0.34005606122073984, -0.5308815875162428, 1.9000000000000006, 
0.327148421628482, -0.4262283331161382, 2.0000000000000004, 
0.32973408957393247, -0.3881108837729338, 2.1000000000000005, 
0.3148188411247131, -0.41630323276651543, 2.2000000000000006, 
0.27452775216117564, -0.4328677413264234, 2.3000000000000007, 
0.25033993457997394, -0.4294163957630439, 2.400000000000001, 
0.24405057168797664, -0.41062931818250625, 2.500000000000001, 
0.24773457145805342, -0.3946959262598711, 2.600000000000001, 
0.2666529483073858, -0.37887665461323033, 2.700000000000001, 
0.2653715148354199, -0.349019703804066, 2.800000000000001, 
0.24467770338317563, -0.32205330513044295, 2.9000000000000012, 
0.22756685905305638, -0.31029399891420273, 3.0000000000000013, 
0.2123437910113443, -0.29719873564044996, 3.1000000000000014, 
0.21689679007314486, -0.2669808692565049, 3.2000000000000015, 
0.22872556184602735, -0.23877495052627953, 3.3000000000000016, 
0.2225627501234182, -0.22260659934034147, 3.4000000000000017, 
0.19770288960840074, -0.19932992468255545, 3.5000000000000018, 
0.16313163679200043, -0.16541335523930079, 3.600000000000002, 
0.1537020424835988, -0.14684726963641337, 3.700000000000002, 
0.17497736941887748, -0.14329744641144293, 3.800000000000002, 
0.1802663886484768, -0.13153399026483428, 3.900000000000002, 
0.1576444641108949, -0.10567055744166266, 4.000000000000002, 
0.1636601724109703, -0.10572029543783397, 4.100000000000001, 
0.18084051737599066, -0.11801123236368116, 4.200000000000001, 
0.1760497591022208, -0.11788903836349007, 4.300000000000001, 
0.17663901559348533, -0.11292135853016087, 4.4, 
0.1694072403186163, -0.09932834233924345, 4.5, 
0.15365680802465878, -0.09279564248288871, 4.6, 
0.1585332514318145, -0.09445408220841651, 4.699999999999999, 
0.16104779417035087, -0.09133818445667499, 4.799999999999999, 
0.15017129756004788, -0.08326969046679886, 4.899999999999999, 
0.14828351276761167, -0.07411777191491328, 4.999999999999998, 
0.14574483671861616, -0.07086859158593088, 5.099999999999998, 
0.1395578536954445, -0.06981572508194146, 5.1999999999999975, 
0.144646804535625, -0.06793865639676777, 5.299999999999997, 
0.14356486693690515, -0.05498783762467445, 5.399999999999997, 
0.1329700346539119, -0.043047484089211344, 5.4999999999999964, 
0.12955968081540703, -0.041872132961458544, 5.599999999999996, 
0.1369916857064668, -0.04502074945655877, 5.699999999999996, 
0.13593701781374842, -0.047618698702905096, 5.799999999999995, 
0.12374664812383153, -0.04243806418397632, 5.899999999999995, 
0.1220235017873599, -0.03763323016688338, 5.999999999999995, 
0.11910793834629081, -0.03843951307297862, 6.099999999999994, 
0.11390242986325305, -0.03419595456832092, 6.199999999999994, 
0.1153664708302557, -0.03093761875405849, 6.299999999999994, 
0.11837825178864538, -0.029334302047111717, 6.399999999999993, 
0.11342978187940989, -0.02855151250614945, 6.499999999999993, 
0.10590504193861647, -0.033459016101174834, 6.5999999999999925, 
0.10622416090513773, -0.036179603172045674, 6.699999999999992, 
0.10353056430890342, -0.034168667737251794, 6.799999999999992, 
0.09949512869650406, -0.03534753740737218, 6.8999999999999915, 
0.10373949526976323, -0.03665062379846078, 6.999999999999991, 
0.10175225358337972, -0.037230513519300186, 7.099999999999991, 
0.09271162018987664, -0.034341612485701715, 7.19999999999999, 
0.0914928241819623, -0.03378683100944775, 7.29999999999999, 
0.09616045954958105, -0.031677582722322135, 7.39999999999999, 
0.09560608498917281, -0.030758665882656702, 7.499999999999989, 
0.09075524019021072, -0.032047940907180085, 7.599999999999989, 
0.08708681205159322, -0.028848188984926457, 7.699999999999989, 
0.08533244400712578, -0.022118626544702223, 7.799999999999988, 
0.08182463940138376, -0.019869777503123635, 7.899999999999988, 
0.07753237630744536, -0.021725230674215043, 7.999999999999988, 
0.07630889231574992, -0.020965375056554606, 8.099999999999987, 
0.07961261726537172, -0.021408423380499794, 8.199999999999987, 
0.07888680373753397, -0.023692093642681454, 8.299999999999986, 
0.07536999082424413, -0.024525572661402675, 8.399999999999986, 
0.07366602188236669, -0.024489310015386564, 8.499999999999986, 
0.07033100010637158, -0.022418245727488205, 8.599999999999985, 
0.06992976644630332, -0.019424803916852425, 8.699999999999985, 
0.07004585537099259, -0.016763759119730052, 8.799999999999985, 
0.07183452828512557, -0.016194231525009206, 8.899999999999984, 
0.0702464126872213, -0.012992231308190548, 8.999999999999984, 
0.06595063877278574, -0.011488387438585638, 9.099999999999984, 
0.0658480396580193, -0.015622912193507253, 9.199999999999983, 
0.06366674828415825, -0.01827192252739103, 9.299999999999983, 
0.06069822945262067, -0.014192251691475201, 9.399999999999983, 
0.060810600663567416, -0.008915926648492225, 9.499999999999982, 
0.05895525306506483, -0.004831450577043013, 9.599999999999982, 
0.057917031660581694, -0.0033143023582684283, 9.699999999999982, 
0.060500653318294385, -0.007941065532045459, 9.799999999999981, 
0.05838084807069837, -0.005530434252878082, 9.89999999999998, 
0.05413765817696095, 0.0023483798638401845, 9.99999999999998, 
0.05508284664133203, 0.0034988601876043274, 10.09999999999998, 
0.05274518826053761, 0.002986754999800961, 10.19999999999998, 
0.04839179032967546, 0.0019026701193562388, 10.29999999999998, 
0.04992149069560916, -0.0008707572119622954, 10.399999999999979, 
0.05045327236172574, -0.0023536827161388238, 10.499999999999979, 
0.048818077401154826, -0.0002968471125657298, 10.599999999999978, 
0.04740281875831458, 0.002730561948682887, 10.699999999999978, 
0.044927256716872865, 0.00446401523469954, 10.799999999999978, 
0.04528924771231067, 0.004401921741097153, 10.899999999999977, 
0.04505387931290204, 0.0017543442875115405, 10.999999999999977, 
0.045643333004133965, -0.005711378857853735, 11.099999999999977, 
0.052560701245874517, -0.009123330669462302, 11.199999999999976, 
0.05775209194364301, -0.00660176456421575, 11.299999999999976, 
0.06645120480517634, -0.004641024582483867, 11.399999999999975, 
0.06593380255696081, -0.005470805237056404, 11.499999999999975, 
0.04834135467103903, -0.009395498329292576, 11.599999999999975, 
0.04100836068808163, -0.00969249265419671, 11.699999999999974, 
0.042808697255630745, -0.006109835788365355, 11.799999999999974, 
0.04335618209764742, -0.004365657666149674, 11.899999999999974, 
0.05295829199429038, -0.005294518532121838, 11.999999999999973, 
0.0546689303567323, -0.00660441953332929, 12.099999999999973, 
0.03769810799287307, -0.0077273157376405305, 12.199999999999973, 
0.028437738072566412, -0.007414010553932902, 12.299999999999972, 
0.027049728740373223, -0.0052236695561216585, 12.399999999999972, 
0.02860318016482702, -0.004917525798976093, 12.499999999999972, 
0.03640021553756241, -0.0042633439148829985, 12.599999999999971, 
0.036894756197945106, -0.0032679383403296843, 12.69999999999997, 
0.031389221062144014, -0.0038194376552743324, 12.79999999999997, 
0.03013231116353858, -0.005366806441086617, 12.89999999999997, 
0.031963900567829495, -0.002533678597650296, 12.99999999999997, 
0.03533296906260543, 0.002533334105288898, 13.09999999999997, 
0.03409352438000155, 0.004276127971071917, 13.199999999999969, 
0.03184893731368732, 0.004303114133491549, 13.299999999999969, 
0.03208179839254089, 0.0037660208312045814, 13.399999999999968, 
0.030555049971721072, 0.0017926231844382508, 13.499999999999968, 
0.02913657360567301, 0.0004616815575668783, 13.599999999999968, 
0.029328687299328946, 0.0008011874102785155, 13.699999999999967, 
0.02848892640258242, 0.0028289906086652883, 13.799999999999967, 
0.025967205176934537, 0.0036764183439480353, 13.899999999999967, 
0.02578766716537662, 0.003093685951118141, 13.999999999999966, 
0.02575894390810125, 0.0028689431630374287, 14.099999999999966, 
0.023509424843396055, 0.0025947349727853033, 14.199999999999966, 
0.03186266496999872, 0.004711610817787603, 14.299999999999965, 
0.03916010393074219, 0.008658409170496477, 14.399999999999965, 
0.030114083429808557, 0.01768801053975003, 14.499999999999964, 
0.021359466176102078, 0.021398936126296224, 14.599999999999964, 
0.02194795980779128, 0.01221871110106829, 14.699999999999964, 
0.023291028345324954, 0.006445348508494841, 14.799999999999963, 
0.02208754572457767, 0.007142380582740468, 14.899999999999963, 
0.020239024413693688, 0.01174929544828754, 14.999999999999963, 
0.019271562099494727, 0.014857943476643558, 15.099999999999962, 
0.020057907779783588, 0.012189640914541786, 15.199999999999962, 
0.01822665544397413, 0.010258712012331871, 15.299999999999962, 
0.01684075453043391, 0.006103804011512178, 15.399999999999961, 
0.017059680930754443, 0.0020396961679006644, 15.499999999999961, 
0.016748055900291714, 0.0030910443954868354, 15.59999999999996, 
0.01647545301611499, 0.005104436591043221, 15.69999999999996, 
0.016388076077207027, 0.004137633878954458, 15.79999999999996, 
0.015150443146017236, 0.001762128173755255, 15.89999999999996, 
0.013216898632909431, 0.00012589938487504422, 15.99999999999996, 
0.012255022834742363, 0.0008010429476697615, 16.09999999999996, 
0.011988308389191345, 0.0026373218201679463, 16.19999999999996, 
0.011603685786549323, 0.0019291166499022462, 16.29999999999996, 
0.011735572679361027, 0.0012783213071345036, 16.399999999999963, 
0.011467640055052072, 0.0005378759481374935, 16.499999999999964, 
0.009873316549027308, -0.001036157931625184, 16.599999999999966, 
0.00968609163876765, -0.0009276313342579378, 16.699999999999967, 
0.009635176422785082, 0.00023566250082529119, 16.79999999999997, 
0.008410535496695971, 0.0013025495548915694, 16.89999999999997, 
0.007740747427433518, 0.001893797118455151, 16.99999999999997, 
0.006733601393287265, 0.0017783668010349283, 17.099999999999973, 
0.005554489609271842, 0.0014216435060881226, 17.199999999999974, 
0.0054028210310624394, 0.0013563449175378515, 17.299999999999976, 
0.006240814966111424, 0.001211935801731881, 17.399999999999977, 
0.005758182567558088, 0.0012534485356446095, 17.49999999999998, 
0.005295332039850072, 0.0011402740392640065, 17.59999999999998, 
0.004936137799184477, 0.0009940327871625582, 17.69999999999998, 
0.0026661204149586227, 0.0011643487252574714, 17.799999999999983, 
0.001808772842660429, 0.00146393242309627, 17.899999999999984, 
0.0011503245599578313, 0.0015462510947490099, 17.999999999999986, 
-0.00025100905145331726, 0.0018082092801495386, 18.099999999999987, 
-0.00043399933916808166, 0.0022611326025324917, 18.19999999999999, 
0.00017922168826202834, 0.0038613010853839765, 18.29999999999999, 
-0.00022212300268282972, 0.005081036949241426, 18.39999999999999, 
-0.0015028151283748357, 0.006573230081423136, 18.499999999999993, 
-0.003581523435663469, 0.008051995109537621, 18.599999999999994, 
-0.00566756033476264, 0.008523254269345538, 18.699999999999996, 
-0.006198711495989084, 0.008996349196854934, 18.799999999999997, 
-0.006346953407265703, 0.010281860978042382, 18.9, 
-0.004197778310321863, 0.01111637105901237, 19.0, 
0.00031247916372587514, -0.00027513548193159356, 19.1, 
0.0064258770235621765, -0.025613319413334737, 19.200000000000003, 
0.014217037797989987, -0.03604427729108719, 19.300000000000004, 
0.01865435336393839, -0.025430757878839017, 19.400000000000006, 
0.017749829053766403, -0.024062384807593186, 19.500000000000007, 
0.015905085762011002, -0.02516234952404124, 19.60000000000001, 
0.017051563214741182, -0.020113838897630028, 19.70000000000001, 
0.019753346024022393, -0.02536645636979768, 19.80000000000001, 
0.01698539719457562, -0.02729994110948453, 19.900000000000013, 
0.012271405618023968, -0.022169280644258386, 20.000000000000014, 
0.006492366930229077, -0.019939472768284353, 20.100000000000016, 
-0.0008474800239978446, -0.01937119057752808, 20.200000000000017, 
-0.002091099550788213, -0.012032534923097644, 20.30000000000002, 
-0.001504454170270358, -0.0035080197434014864, 20.40000000000002, 
-0.004288359987271543, -0.007700429957085278, 20.50000000000002, 
-0.006051910714935893, -0.01231989004917634, 20.600000000000023, 
-0.005837651551868399, -0.009897677516975947, 20.700000000000024, 
-0.007530421534465564, -0.0020755228918149207, 20.800000000000026, 
-0.006661567266087548, 0.037350092665822114, 20.900000000000027, 
-0.0015884114831187395, 0.07226429337623241, 21.00000000000003, 
0.002764245597678412, 0.0766250390233648, 21.10000000000003, 
0.005371483345693748, 0.07584655356845396, 21.20000000000003, 
0.008272816698539567, 0.07519982155827297, 21.300000000000033, 
0.012599573079119715, 0.06204046242084414, 21.400000000000034, 
0.013577977110473975, 0.04207983818108334, 21.500000000000036, 
0.013629093033520126, 0.027263877352458606, 21.600000000000037, 
0.017769435440051523, 0.01129958091824486, 21.70000000000004, 
0.013837941873956629, -0.0306075282291838, 21.80000000000004, 
0.00873751131301717, -0.09019310794585711, 21.90000000000004, 
0.004962936895038441, -0.1309077909470004, 22.000000000000043, 
0.0010416219869006302, -0.1762725775083106, 22.100000000000044, 
0.0009659437680573492, -0.20602078966641424, 22.200000000000045, 
-0.004282851333367991, -0.2265932695443246, 22.300000000000047, 
-0.008968323901504819, -0.27553275041596176, 22.40000000000005, 
-0.009224626105832568, -0.336887049293264, 22.50000000000005, 
-0.006681286440921731, -0.36554993904164385, 22.60000000000005, 
-0.0011713760897165322, -0.22207424817397953, 22.700000000000053, 
