odom_x, odom_y, imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
8.281768373308296e-07, -9.640156122259214e-07, 0.010818183422088623, -0.015188515186309814, 0.007048241320632886, -1.2012958675876291e-14, 0.0001632009567729757, -7.360838388090569e-11, -2.0400119596621958e-05, 0.0, 1731622653.814463, 
8.281768373308296e-07, -9.640156122259214e-07, -0.0019960999488830566, 0.0009461045265197754, 0.0019683106449631445, 2.0795435113283154e-11, 0.0002404004919609713, 8.650329682627799e-08, -2.8701163325536647e-05, 4.8126677440828983e-14, 1731622653.7844818, 
8.281768373308296e-07, -9.640156122259214e-07, -0.008762836456298828, -0.007851362228393555, -0.003853268317541598, -3.876176319640361e-11, 3.9373402251146716e-05, -9.844656793730521e-07, -7.277928655710751e-06, -1.1648168712467343e-12, 1731622653.844464, 
-9.303686056227889e-06, 8.507206985086668e-06, 0.007624208927154541, -0.0005372166633605957, 0.002324083434211504, 4.844311298499331e-11, -0.00010403435630884075, -4.656453377880578e-07, -1.509715014987887e-05, -1.2827937073674426e-12, 1731622653.8744035, 
0.00034201997914351523, -8.955408702604473e-05, 0.1311262845993042, 0.020623385906219482, 0.07162920243190399, 0.0010733998063152312, 0.006045788322315527, 0.17754505270275833, 0.0001260591703592519, -1.4384895517024192e-08, 1731622653.963805, 
0.0007187481387518346, 8.953598444350064e-05, -0.4514760375022888, 0.32291799783706665, -0.20856985014454452, 0.016191881559792697, 0.0329007006303167, 0.4921439741277885, 0.003850419406826862, 3.718498863244414e-05, 1731622654.0535126, 
0.0022950097918510437, 4.859823457081802e-05, -0.6943413019180298, 0.10773849487304688, -0.46868118659742564, 0.026459072682409403, 0.03285739831748466, 0.8052698642402717, 0.0101999286379075, 0.0003719156369587325, 1731622654.1439016, 
0.005415606312453747, 1.7785874661058187e-05, -0.05962115526199341, -0.168359637260437, -0.24991121040082132, -0.03919727971484705, -0.04065114824605352, 0.9642354867221342, 0.010227874974408495, 0.0005924988059877669, 1731622654.2921367, 
0.011699292808771133, 0.0010535437613725662, -0.14250290393829346, 0.08785927295684814, -0.18963246939254227, 0.023960618827685815, 0.024928300577164927, 0.961181399169844, 0.012138696127519668, 0.0006795371446771434, 1731622654.384033, 
0.016594111919403076, 0.0026381665375083685, 0.23572146892547607, 0.07081115245819092, 0.03986912220599548, 0.04761826841635311, 0.04833396407936695, 0.9851926967579437, 0.016074072853814098, 0.001978167716890825, 1731622654.4728463, 
0.0229050200432539, 0.005758431274443865, 0.1973954439163208, 0.24495166540145874, 0.12647389757193972, 0.11956347553026166, 0.12072057515758193, 0.9904150586939313, 0.023743725486253316, 0.005250323674310905, 1731622654.5627089, 
0.028865449130535126, 0.009685222059488297, 0.09097021818161011, 0.23574590682983398, 0.10788884161485651, 0.14675195063896776, 0.1485051822799655, 0.9881941383184022, 0.03497862341102943, 0.01167718711691042, 1731622654.6825762, 
0.035422880202531815, 0.01528685912489891, 0.32698196172714233, -0.02285546064376831, 0.22304925352569227, 0.07970337303574171, 0.08161083392115223, 0.976627357009323, 0.043297975778462075, 0.017975142684192903, 1731622654.7723515, 
0.043952926993370056, 0.024440458044409752, -0.364351749420166, -0.1069256067276001, -0.09433549693240567, 0.032148528838893305, 0.02925815381204397, 1.0987887016186075, 0.04670914410426002, 0.02123873270828564, 1731622654.8645253, 
0.05203678086400032, 0.035585563629865646, -0.5325974225997925, -0.4646167755126953, -0.33344302440602214, -0.1521828285139333, -0.11276613793972584, 1.3495436776887395, 0.04350670456941979, 0.018487405262300804, 1731622654.9820237, 
0.05810254439711571, 0.045579493045806885, 0.04961061477661133, -0.14598768949508667, -0.12546558424184723, -0.07686794551771431, -0.0657850163035457, 1.1684719383974866, 0.03939821311612787, 0.012266821072003605, 1731622655.0725822, 
0.062020182609558105, 0.054724860936403275, 0.7839319109916687, 0.6134131550788879, 0.3719542822093621, 0.2313053986455534, 0.21730779016309903, 1.064413744541549, 0.04217827417379767, 0.016325854245827724, 1731622655.1916618, 
0.06606273353099823, 0.0691668763756752, -0.39927583932876587, -0.4244653582572937, -0.050388984216823196, -0.017668925906029618, -0.014890809502210056, 1.1865658413941325, 0.0457656671612875, 0.026645824288320387, 1731622655.2815769, 
0.0695095807313919, 0.0904415175318718, -0.9052367210388184, -0.3713200092315674, -0.5110596475471088, -0.10852896567529313, -0.08627984195963731, 1.2578716327049395, 0.044792706830220845, 0.023106735785920936, 1731622655.3715243, 
0.0701187252998352, 0.10469149053096771, 0.851244330406189, 0.30296939611434937, 0.22752514154563852, 0.11398264978617642, 0.1074623210237608, 1.0606754879319416, 0.04527884687691586, 0.024144124301656043, 1731622655.491202, 
0.06890168786048889, 0.11907421797513962, 0.08983021974563599, -0.2957686185836792, 0.14939304353897426, -0.003602701407691555, -0.003543312540331467, 1.0167608323240185, 0.04518205517699287, 0.02916020549160298, 1731622655.5845158, 
0.06608926504850388, 0.1351105272769928, 0.1940668821334839, -0.3333743214607239, 0.17145018924075592, -0.05055943932080237, -0.04969713343469774, 1.01735121980904, 0.04527049874373561, 0.02585737192735354, 1731622655.6709678, 
0.060591522604227066, 0.15397809445858002, 0.2588779330253601, 0.16753822565078735, 0.22252348519269832, 0.10416537884474669, 0.10209695039929742, 1.0202594537580185, 0.045292018782721134, 0.027488541661012326, 1731622655.7608538, 
0.05399482697248459, 0.16983318328857422, 0.4335968494415283, -0.4880026578903198, 0.3301622194094166, -0.05656983329259384, -0.057370742102578226, 0.9860397690419905, 0.04464612902354004, 0.028014319374555178, 1731622655.8806016, 
0.045596782118082047, 0.1863633096218109, 0.32932209968566895, 0.5770100355148315, 0.3380177160199897, 0.23690602409579478, 0.24491932597892999, 0.9672818718935043, 0.04235915107831056, 0.035730670999524636, 1731622655.9704955, 
0.0351797379553318, 0.20284855365753174, -0.46228301525115967, -0.29731547832489014, -0.09795981760070405, 0.05982453679785142, 0.06396615264678301, 0.9352530099504135, 0.0354615445269959, 0.04853962104390695, 1731622656.0893524, 
0.020530685782432556, 0.2214110940694809, -0.26350653171539307, -0.013724982738494873, -0.18585359339260932, 0.08289396341017193, 0.08331844251908933, 0.9949053403294217, 0.031247111115805314, 0.05531977908437527, 1731622656.1791253, 
0.005761888809502125, 0.2362828105688095, 0.22438842058181763, 0.6568182706832886, 0.04191040921489092, 0.3202125245439684, 0.31582247771859795, 1.0139003621815736, 0.01871560329665363, 0.07237513963476902, 1731622656.272231, 
-0.01093022245913744, 0.24990874528884888, 0.07929044961929321, 0.25507545471191406, 0.06037261788131823, 0.27068036820645097, 0.2681005816154633, 1.0096224580172224, -0.0012666442343906752, 0.09310310386201642, 1731622656.389798, 
-0.030382607132196426, 0.2628921568393707, 1.0595406293869019, 0.1679457426071167, 0.5953165116267284, 0.240411034198648, 0.23714734972278353, 1.013762264177439, -0.019201768114209834, 0.10800364858410103, 1731622656.4806712, 
-0.05489907041192055, 0.27563345432281494, 0.5467202067375183, 0.3486422300338745, 0.5693151952934039, 0.3004301108554874, 0.29933638792042894, 1.0036538255260472, -0.038906637945635696, 0.12171071431534491, 1731622656.5695236, 
-0.0778065100312233, 0.2847103476524353, 0.5206743478775024, 0.2568531036376953, 0.5412999776174027, 0.29178228971134446, 0.2942489401029032, 0.9916171307509345, -0.06248035746720106, 0.13459173221430853, 1731622656.6893, 
-0.10262154042720795, 0.29195117950439453, 1.218163251876831, -0.0640343427658081, 0.8997808967560108, 0.19085154821584085, 0.19697357525738077, 0.9689195516020846, -0.08166032971306081, 0.14222463681610403, 1731622656.7792377, 
-0.12945209443569183, 0.29694703221321106, 0.01173025369644165, 0.4821484684944153, 0.4249254961533954, 0.34209617325852004, 0.3378194328391439, 1.0126598413342685, -0.10386664173699527, 0.14950834533403715, 1731622656.869026, 
-0.15653866529464722, 0.29923301935195923, 0.9270792603492737, 0.6526384353637695, 0.6962165723327933, 0.4619685640599842, 0.44056900959072265, 1.0485725368861991, -0.13905624843502107, 0.15685900206845965, 1731622656.9599848, 
-0.19111132621765137, 0.29826709628105164, 0.6836400032043457, 0.4677058458328247, 0.6869631004051839, 0.43951585639089646, 0.42940382828050705, 1.0235489938477766, -0.17888698566659525, 0.160802609136334, 1731622657.088729, 
-0.22084614634513855, 0.2945297360420227, 0.4669949412345886, -0.3654283285140991, 0.5585933531991735, 0.14971880272613208, 0.16792557652151502, 0.8915783159866046, -0.20635842580172647, 0.16022287071812688, 1731622657.1786718, 
-0.25142359733581543, 0.2878500819206238, 0.5542427897453308, 0.537588894367218, 0.5605875142242401, 0.3360144568058823, 0.36312887010671413, 0.925331155044589, -0.23002581596543245, 0.15829325980310366, 1731622657.268424, 
-0.2813698649406433, 0.27857354283332825, 0.14792472124099731, 0.2559363842010498, 0.3368830430730542, 0.31333834590345894, 0.34374502365719267, 0.9115429296103571, -0.2623706898556255, 0.1521057106043371, 1731622657.3901958, 
-0.31610560417175293, 0.2641807198524475, 0.6813559532165527, 0.5647254586219788, 0.5233758853215748, 0.4046971266118628, 0.4316982593608141, 0.9374536909439246, -0.2975654388441566, 0.14207043506571443, 1731622657.4780781, 
-0.3438785672187805, 0.24915938079357147, -0.06341409683227539, -0.13970404863357544, 0.20139576666697778, 0.20860278139649005, 0.25170312897403047, 0.828765149828601, -0.32741381655113894, 0.1302017053239108, 1731622657.6002178, 
-0.3709309697151184, 0.23160336911678314, -0.31490761041641235, -0.6803805232048035, -0.0832828767766366, 0.01654557836818423, 0.02204754487013505, 0.7504499238187913, -0.3387245461470366, 0.12411782130549084, 1731622657.6877131, 
-0.40030351281166077, 0.20845921337604523, 0.017860770225524902, -0.37895721197128296, -0.028658741804813294, 0.01915340982039719, 0.024233690103045553, 0.7903629096086402, -0.3406266546650143, 0.12289110162267528, 1731622657.7775846, 
-0.4246327877044678, 0.1857883483171463, 0.15920919179916382, 0.3836793899536133, 0.07914172370551481, 0.20805313113313478, 0.2576271596395186, 0.8075745252334823, -0.3542865173373236, 0.1139953685502626, 1731622657.8675408, 
-0.44654369354248047, 0.16184520721435547, 0.13503879308700562, 1.1430480480194092, 0.11822446266301277, 0.5176925931615747, 0.5715524724338499, 0.9057656438035813, -0.3884723261783679, 0.08641876510608826, 1731622657.9872482, 
-0.4665592908859253, 0.13602383434772491, 0.6049501895904541, 0.10725706815719604, 0.3734997054889011, 0.30886006718666753, 0.38792023984183893, 0.7961947727001678, -0.42010963849886257, 0.05437498799920734, 1731622658.0800686, 
-0.4877910614013672, 0.10398314148187637, 0.3883403539657593, 0.5521860122680664, 0.3823702809502687, 0.36727106445078805, 0.4550414512644237, 0.8071156230498385, -0.4463473341557633, 0.02364568258422276, 1731622658.1669912, 
-0.5042508840560913, 0.07422630488872528, -0.24854689836502075, -0.731311559677124, 0.0325487029564655, 0.07208684154068846, 0.12215858489357356, 0.5901086821158875, -0.4616019663738809, 0.0019016706178559117, 1731622658.287982, 
-0.5180277824401855, 0.04463030397891998, 0.20900100469589233, 0.6623744368553162, 0.13445906398978164, 0.24993222394830586, 0.36534359988516196, 0.6841018264090757, -0.4754927534825996, -0.019494088962273684, 1731622658.3766592, 
-0.5298284292221069, 0.013350505381822586, 0.007295429706573486, 0.30666083097457886, 0.06622969454040889, 0.26681284299438673, 0.37831005389507333, 0.7052755808292342, -0.4927976633365521, -0.05171548273982806, 1731622658.4665232, 
-0.5412212014198303, -0.02415640652179718, -0.48607248067855835, 0.20691406726837158, -0.2312916387931236, 0.23582818162761124, 0.3450982265803658, 0.6833653825592524, -0.5078470120580432, -0.08492945939306959, 1731622658.586299, 
-0.5485904812812805, -0.056890372186899185, 0.2762964963912964, 0.05679607391357422, 0.040318168529063725, 0.19779266509074966, 0.2970896312661679, 0.6657676481261767, -0.5188436497050595, -0.11501897333671018, 1731622658.6761553, 
-0.5539403557777405, -0.09074763208627701, -0.3387811779975891, -0.7992917895317078, -0.17038225690056275, 0.0302704736089092, 0.054096572749381705, 0.5595636113427385, -0.5227192147505005, -0.1296636289203932, 1731622658.7960184, 
-0.5571931600570679, -0.12432465702295303, 0.2611722946166992, -0.19378626346588135, 0.06378466376609013, 0.07532857466057402, 0.1258032285605975, 0.5987809337046497, -0.525095447976443, -0.1394833863749506, 1731622658.8858268, 
-0.5582749843597412, -0.16456006467342377, -0.3293651342391968, -0.18363147974014282, -0.1464558169096591, 0.0944542851701816, 0.15696097240020693, 0.6017692406323107, -0.5277720110543108, -0.15431031757248045, 1731622658.9760954, 
-0.5572370886802673, -0.19911989569664001, -0.056722402572631836, 0.4043801426887512, -0.093136726813031, 0.2051310205701978, 0.32213312945961003, 0.6367895811098737, -0.5312392671556171, -0.18184994566435353, 1731622659.0954864, 
-0.5537212491035461, -0.23356792330741882, -0.35721784830093384, -0.16018593311309814, -0.23701007248875677, 0.13725880097932278, 0.23793007184541767, 0.5768871497189281, -0.5324926061011117, -0.20967040539175677, 1731622659.1853628, 
-0.54813551902771, -0.26786884665489197, 0.5969928503036499, -0.21293246746063232, 0.21015473778115973, 0.11442816277496193, 0.20290030884394972, 0.5639624869322818, -0.5320539357075803, -0.23102552396111373, 1731622659.275261, 
-0.538987398147583, -0.30772706866264343, -0.13892632722854614, 0.11666160821914673, 0.024382715182865694, 0.16187154494961348, 0.277008147381528, 0.5843566208421482, -0.5305394084528489, -0.25555426084173655, 1731622659.3650177, 
-0.5290714502334595, -0.3413560688495636, -0.25315380096435547, 0.5770797729492188, -0.12050859521371227, 0.26143565596763785, 0.4196919089813369, 0.6229227925841752, -0.5261329623697706, -0.2931930058618155, 1731622659.486099, 
-0.517280101776123, -0.37429559230804443, -0.22140079736709595, -0.10848182439804077, -0.17763956170410095, 0.16615290693291185, 0.30478361060550635, 0.5451503990087256, -0.5194376808741644, -0.32801976968341084, 1731622659.5749142, 
-0.5010993480682373, -0.41206321120262146, -0.18160003423690796, 0.16789424419403076, -0.17879786864730082, 0.17922527044671271, 0.32021276280678546, 0.5597068301579728, -0.5116042634225201, -0.35974071509613337, 1731622659.6648724, 
-0.4855862557888031, -0.443028062582016, 0.5356848239898682, 0.17094331979751587, 0.2056472917086242, 0.18746417792130318, 0.3402035582978108, 0.5510353238492554, -0.5017942598924913, -0.39149641286781384, 1731622659.7848067, 
-0.46801504492759705, -0.4738142192363739, 0.238775372505188, -0.16349929571151733, 0.22118899115412072, 0.1418183615590368, 0.28382056871103734, 0.4996761235561632, -0.4916653969599108, -0.41854551584632194, 1731622659.8741853, 
-0.4488603472709656, -0.5037661194801331, 0.34900927543640137, -0.35251152515411377, 0.28743719474519197, 0.10221083065362356, 0.22512516999592033, 0.45401778333127213, -0.48255776426848207, -0.43933175725885, 1731622659.966239, 
-0.4283369481563568, -0.5325673222541809, -0.2420768141746521, 0.13298892974853516, 0.0047388294022424615, 0.14618619418044784, 0.3036684344839973, 0.4814006909504832, -0.47085877206214416, -0.4637700245604486, 1731622660.0839171, 
-0.40281611680984497, -0.5646932125091553, -0.219629168510437, 0.09610682725906372, -0.1153066944888327, 0.15987421482234357, 0.3159630420480043, 0.5059902379280607, -0.45571799715212163, -0.4914980875938627, 1731622660.1766195, 
-0.37906742095947266, -0.5913652777671814, -0.3263922929763794, -0.12191319465637207, -0.22952556346073602, 0.12554591517582936, 0.2715713881093291, 0.4622943383317212, -0.44012090305182366, -0.5170215766920065, 1731622660.2936337, 
-0.35375478863716125, -0.6170015931129456, 0.7865487933158875, 0.6625460386276245, 0.32090346627451694, 0.23417144514478538, 0.43164893185486297, 0.5425044008298922, -0.4189598002259581, -0.5483788086843464, 1731622660.3846276, 
-0.32284989953041077, -0.6452103853225708, 0.39569157361984253, 0.006254613399505615, 0.35830237946337434, 0.1780419195414263, 0.36792303650704755, 0.48391076903393604, -0.39693854414524976, -0.5771588883310061, 1731622660.4732878, 
-0.2997625172138214, -0.6643657088279724, 0.1391734480857849, 0.5202721357345581, 0.24230632015157422, 0.2485487846154854, 0.4578571258829649, 0.5428522798158179, -0.37071084847773517, -0.6083975924735185, 1731622660.563187, 
-0.2660459280014038, -0.689693808555603, 0.35596686601638794, -0.28098440170288086, 0.2986286772568533, 0.13136400546733806, 0.3206483361754572, 0.40968247967285987, -0.34694048921604786, -0.6336412645731969, 1731622660.683073, 
-0.2355760782957077, -0.7102606296539307, -0.41305863857269287, -0.6386184692382812, -0.08727084436532717, 0.06982557631666675, 0.21129153859339123, 0.330470291340151, -0.32959230701798425, -0.6505140323450243, 1731622660.7728298, 
-0.20520667731761932, -0.7290481925010681, -0.8788697123527527, 0.004501223564147949, -0.5102257728513244, 0.10703658814671081, 0.26505644318889493, 0.4038256412821106, -0.3096626604079931, -0.668821095064511, 1731622660.8645375, 
-0.1740056425333023, -0.7463975548744202, -0.5460073947906494, 0.3734782934188843, -0.5257801904493943, 0.16545955811885443, 0.344251901931739, 0.48063513139765623, -0.2820702784438216, -0.692276950485159, 1731622660.9815152, 
-0.13546279072761536, -0.7651703357696533, -0.5453373193740845, 0.6613897085189819, -0.5319125851338437, 0.24858147153012838, 0.4473618351703726, 0.5556608811644806, -0.2456156383027214, -0.7205420457596896, 1731622661.072883, 
-0.10181760787963867, -0.7796604633331299, -0.5999411344528198, -0.3223835229873657, -0.5720368046158132, 0.11242341068115301, 0.2683440281701982, 0.418952534355816, -0.2157603856649849, -0.7410213937330232, 1731622661.1921604, 
-0.06766311079263687, -0.7926738262176514, -0.38739144802093506, 0.29653358459472656, -0.46943258760471096, 0.1485331138989645, 0.3349942689448843, 0.4433900149002318, -0.18585851573488987, -0.759897662912508, 1731622661.2820938, 
-0.026727575808763504, -0.8057530522346497, 0.16442948579788208, -0.5463802814483643, -0.131644021950644, 0.07055237907079666, 0.20745200545655385, 0.34009012790947574, -0.16253399893510553, -0.7729317025228043, 1731622661.371976, 
0.008158249780535698, -0.8152931928634644, -0.6174916625022888, 0.42944324016571045, -0.3883182835120587, 0.13899765507134793, 0.3363721441039266, 0.4132258199965654, -0.1341187905192151, -0.7879009685840481, 1731622661.491679, 
0.04355549067258835, -0.8235391974449158, 1.0127371549606323, 0.3445032238960266, 0.366303041650249, 0.18523543212234705, 0.3984563933501535, 0.46488256987149607, -0.09978243150993883, -0.8038270123993106, 1731622661.5853724, 
0.07963284105062485, -0.8301218748092651, 1.224498987197876, 0.28972679376602173, 0.826893738246882, 0.20193984223416983, 0.43831967271731004, 0.46071361794525006, -0.06454134216166174, -0.8182350239919932, 1731622661.6714668, 
0.11597799509763718, -0.8353720903396606, -0.08256477117538452, -0.01460188627243042, 0.3351715045267212, 0.15599936116409657, 0.3898709345353192, 0.4001307800747693, -0.03027126665197695, -0.8305215919403404, 1731622661.761299, 
0.158943772315979, -0.839826226234436, 0.41808170080184937, -0.20849502086639404, 0.377233276339358, 0.11403468951685868, 0.33873557662775294, 0.336648103668706, 0.0011199082144239762, -0.8402684109838632, 1731622661.881061, 
0.1956516057252884, -0.841973066329956, -0.3006381392478943, 0.756603479385376, 0.016118013370023387, 0.21834927566575074, 0.466861786967786, 0.46769575441996303, 0.041055758723296996, -0.8512226285453607, 1731622661.9709198, 
0.23210930824279785, -0.8427057266235352, 0.5011205673217773, 0.28215813636779785, 0.27586367496398256, 0.20150558800126148, 0.4507098115973252, 0.4470849819912315, 0.08423190955200767, -0.8610046726282767, 1731622662.0901227, 
0.27567100524902344, -0.8419108986854553, 0.48893916606903076, 0.15928882360458374, 0.38872002841595854, 0.17919341036362985, 0.4261338593851734, 0.4205096741717975, 0.12435591055462958, -0.8681513897880069, 1731622662.1805813, 
0.3124638795852661, -0.8396303653717041, -0.5555205345153809, -0.28702354431152344, -0.12206927670801493, 0.101570920918925, 0.3210998559043884, 0.3163219137325588, 0.1587599624683311, -0.8729299639966506, 1731622662.2725081, 
0.34873464703559875, -0.8360509276390076, -0.16889899969100952, 0.7093456387519836, -0.1437144112220355, 0.18428720080289338, 0.43029029619095444, 0.42828574670229214, 0.19916281253964674, -0.8770653772948095, 1731622662.390285, 
0.3867606818675995, -0.8309161067008972, -0.8993706107139587, -0.058680951595306396, -0.551056422947153, 0.12458815150688124, 0.35033584839192183, 0.35562490130186186, 0.23927775048046807, -0.8797149179418025, 1731622662.4810076, 
0.42262381315231323, -0.8248572945594788, 0.009136199951171875, 0.4546027183532715, -0.247330370041142, 0.1603571551954961, 0.40676135017443527, 0.39422908574457394, 0.2813346736084894, -0.8808467507756333, 1731622662.5691562, 
0.46518221497535706, -0.8159459233283997, 0.9081534743309021, 0.3015124201774597, 0.37403712330850014, 0.17772582853724678, 0.42990100094051187, 0.4134110601008808, 0.3228213934178473, -0.8801644329858788, 1731622662.6899495, 
0.5014013648033142, -0.8069886565208435, 0.6426342725753784, -0.2584913372993469, 0.5149838266761338, 0.10802849582126849, 0.35552592740756117, 0.30385546451983175, 0.35713616033132173, -0.878259254887186, 1731622662.7797134, 
0.5432170629501343, -0.7948458194732666, 0.7444614768028259, 0.4012420177459717, 0.6391640364191208, 0.16406031175201272, 0.4425783471983573, 0.3706921334732248, 0.3942358147193638, -0.8748580629474273, 1731622662.8694808, 
0.5791195034980774, -0.7831909656524658, 0.137376606464386, 0.1522846221923828, 0.36812619620158976, 0.1605656457474274, 0.44212510432187047, 0.36316790016640715, 0.43436036973668296, -0.8698211023368334, 1731622662.992878, 
0.6140944361686707, -0.7703549265861511, 0.3158015012741089, 0.5376507043838501, 0.3404908097689336, 0.2157906369025266, 0.49290298288472123, 0.4377953560751632, 0.4786819067528596, -0.8624820980730513, 1731622663.0792074, 
0.6489163041114807, -0.7563648819923401, -0.34259504079818726, -0.08526831865310669, -0.02958530405862486, 0.1342811438450776, 0.40199993325943606, 0.33403275158858664, 0.5196847110674129, -0.8541747867317268, 1731622663.1690805, 
0.6892078518867493, -0.7382649779319763, 0.1845415234565735, 0.9319125413894653, 0.08881455029170501, 0.2510218739050389, 0.5199128216141893, 0.48281531724046267, 0.5661588600870939, -0.842723864087004, 1731622663.2888763, 
0.7230944037437439, -0.7216906547546387, -0.5725769400596619, 0.007440447807312012, -0.2691165722949421, 0.15421526353784712, 0.42243502625701146, 0.3650626817200092, 0.6104946519028811, -0.8300596110861794, 1731622663.3786757, 
0.7563251852989197, -0.7040257453918457, 0.09691470861434937, 0.9761921167373657, -0.0688507167625399, 0.27095957697466494, 0.528231126850543, 0.5129564753031487, 0.6581287037339886, -0.8140160551595809, 1731622663.4707682, 
0.7886884212493896, -0.6853448748588562, -0.1472541093826294, 0.14956295490264893, -0.11300284821269743, 0.18833925278457953, 0.4492181961183461, 0.41926007096774354, 0.7030906276671929, -0.796748432431564, 1731622663.5883317, 
0.8211216330528259, -0.6650614142417908, -0.40101170539855957, 0.13325101137161255, -0.26838593935423155, 0.14963660127400868, 0.41009172583809805, 0.36488568738664184, 0.743459583610322, -0.779197124423086, 1731622663.6803706, 
0.8569859862327576, -0.6410305500030518, -0.18432307243347168, -0.28590279817581177, -0.2251853223911251, 0.08774732235991695, 0.3180269870381006, 0.27591156076765444, 0.7764457101616229, -0.7632723309515395, 1731622663.767118, 
0.8890522718429565, -0.6180532574653625, -0.6696369051933289, 0.5797821283340454, -0.46068707594733516, 0.14703608311322855, 0.40062875868344944, 0.3670133007835486, 0.8122137644133467, -0.7446865572535939, 1731622663.8888283, 
0.918425440788269, -0.5956555008888245, -0.5804829001426697, 0.18400156497955322, -0.524163480026014, 0.13172463677254526, 0.3844025221266257, 0.3426737057910197, 0.8496061772560778, -0.7236887464001118, 1731622663.9778132, 
0.948021411895752, -0.5715610384941101, 1.6243191957473755, 0.22161871194839478, 0.6308113178863972, 0.1466158105729681, 0.4076409612657884, 0.3596689844850313, 0.8827865587272372, -0.7031027930079432, 1731622664.0678353, 
0.981266975402832, -0.5424451231956482, -0.3824068307876587, -0.03669387102127075, 0.08476222146217904, 0.11591832233787822, 0.38675778367542835, 0.2997181368563179, 0.9136680382722299, -0.6827597603192209, 1731622664.1874623, 
1.009562611579895, -0.516304075717926, -0.3850054144859314, -0.15491849184036255, -0.16853846381045956, 0.08852343373952445, 0.3521677250036776, 0.25136725331260845, 0.9436905454979967, -0.6615763144539825, 1731622664.2772694, 
1.0360170602798462, -0.49009883403778076, -0.26959192752838135, 0.09610235691070557, -0.2220044762119554, 0.10351049934209226, 0.3621315572670121, 0.28583672774413965, 0.9736001213811335, -0.6391212170832252, 1731622664.3683639, 
1.062322974205017, -0.462223619222641, -0.06159365177154541, 0.7128359079360962, -0.13269932312911803, 0.18006403351605965, 0.4557845240520404, 0.39506394801483075, 1.0085052431673371, -0.6113343316936141, 1731622664.4868798, 
1.0916571617126465, -0.42946872115135193, 0.0729137659072876, 0.6685435771942139, -0.020459361166488055, 0.23017367067437855, 0.5110848730271651, 0.45036291000172957, 1.04673867522728, -0.5785870375495797, 1731622664.5767772, 
1.116119623184204, -0.3999814987182617, -0.57492995262146, 0.37199658155441284, -0.31892186880681406, 0.20204266607270455, 0.4759726058213394, 0.4244838118867351, 1.0833581013120608, -0.5444906805564322, 1731622664.6666179, 
1.1389610767364502, -0.3705933094024658, -0.13031888008117676, 0.10152500867843628, -0.21877031271949235, 0.1475220467896917, 0.4085163148254016, 0.36111665908065893, 1.1148521569247247, -0.5125042705142182, 1731622664.786455, 
